masked_consumer_id,posted_date,amount,category,masked_transaction_id
C04100483,2021/11/17,-10,16,C04T0674631
C04100483,2021/11/17,-218.14,16,C04T0674632
C04100483,2021/11/18,-10.49,14,C04T0674633
C04100483,2021/11/18,-7.66,14,C04T0674634
C04100483,2021/11/18,-12,17,C04T0674635
C04100483,2021/11/18,-7.77,14,C04T0674636
C04100483,2021/11/18,-43.81,17,C04T0674637
C04100483,2021/11/18,-38,16,C04T0674638
C04100483,2021/11/18,-9.37,14,C04T0674639
C04100483,2021/11/19,-27.55,14,C04T0674640
C04100483,2021/11/22,-68.74,18,C04T0674641
C04100483,2021/11/22,-17.75,14,C04T0674642
C04100483,2021/11/22,-17.99,16,C04T0674643
C04100483,2021/11/22,-11.31,14,C04T0674644
C04100483,2021/11/22,-91,16,C04T0674645
C04100483,2021/11/23,-115.5,16,C04T0674646
C04100483,2021/11/23,-200,1,C04T0674647
C04100483,2021/11/23,-30.97,20,C04T0674648
C04100483,2021/11/23,-40.15,17,C04T0674649
C04100483,2021/11/24,-10.5,14,C04T0674650
C04100483,2021/11/24,-40,1,C04T0674651
C04100483,2021/11/24,-10.23,14,C04T0674652
C04100483,2021/11/24,-35,14,C04T0674653
C04100483,2021/11/26,-23.95,14,C04T0674654
C04100483,2021/11/26,-29.67,18,C04T0674655
C04100483,2021/11/29,-93.91,18,C04T0674656
C04100483,2021/11/29,-14,21,C04T0674657
C04100483,2021/11/29,-83.73,14,C04T0674658
C04100483,2021/11/29,-189.94,27,C04T0674659
C04100483,2021/11/29,-33.84,14,C04T0674660
C04100483,2021/11/29,-79.38,14,C04T0674661
C04100483,2021/11/30,-1877.17,15,C04T0674662
C04100483,2021/11/30,-16.59,27,C04T0674663
C04100483,2021/11/30,-14.34,14,C04T0674664
C04100483,2021/11/30,-179.76,13,C04T0674665
C04100483,2021/11/30,-38.05,14,C04T0674666
C04100483,2021/11/30,-20,1,C04T0674667
C04100483,2021/12/1,-14.3,16,C04T0674668
C04100483,2021/12/1,-103.09,18,C04T0674669
C04100483,2021/12/2,-6.2,16,C04T0674670
C04100483,2021/12/6,-9.07,14,C04T0674671
C04100483,2021/12/6,-70.94,14,C04T0674672
C04100483,2021/12/6,-32.71,17,C04T0674673
C04100483,2021/12/6,-4.99,16,C04T0674674
C04100483,2021/12/6,-9.99,16,C04T0674675
C04100483,2021/12/6,-25.11,18,C04T0674676
C04100483,2021/12/7,-10.36,14,C04T0674677
C04100483,2021/12/8,-200,1,C04T0674678
C04100483,2021/12/9,-30.19,17,C04T0674679
C04100483,2021/12/10,-51.46,14,C04T0674680
C04100483,2021/12/10,-157.46,22,C04T0674681
C04100483,2021/12/10,-44.35,16,C04T0674682
C04100483,2021/12/13,-51.86,16,C04T0674683
C04100483,2021/12/13,-7.65,14,C04T0674684
C04100483,2021/12/13,-75.88,18,C04T0674685
C04100483,2021/12/13,-25,15,C04T0674686
C04100483,2021/12/13,-25,15,C04T0674687
C04100483,2021/12/13,-113.18,16,C04T0674688
C04100483,2021/12/13,-40.98,16,C04T0674689
C04100483,2021/12/14,-62.44,14,C04T0674690
C04100483,2021/12/15,-33.55,17,C04T0674691
C04100483,2021/12/16,-145.83,22,C04T0674692
C04100483,2021/12/16,-2.99,16,C04T0674693
C04100483,2021/12/17,-11.69,14,C04T0674694
C04100483,2021/12/17,-42,15,C04T0674695
C04100483,2021/12/17,-20.54,14,C04T0674696
C04100483,2021/12/17,-19.99,20,C04T0674697
C04100483,2021/12/17,-10,16,C04T0674698
C04100483,2021/12/20,-5.28,17,C04T0674699
C04100483,2021/12/20,-17.54,16,C04T0674700
C04100483,2021/12/20,-17.99,16,C04T0674701
C04100483,2021/12/20,-36.58,17,C04T0674702
C04100483,2021/12/20,-39.44,14,C04T0674703
C04100483,2021/12/21,-40,1,C04T0674704
C04100483,2021/12/22,-380.56,16,C04T0674705
C04100483,2021/12/22,-18.17,14,C04T0674706
C04100483,2021/12/22,-200,1,C04T0674707
C04100483,2021/12/22,-26.9,14,C04T0674708
C04100483,2021/12/22,-29,27,C04T0674709
C04100483,2021/12/22,-75.93,16,C04T0674710
C04100483,2021/12/23,-30.97,20,C04T0674711
C04100483,2021/12/23,-23.82,18,C04T0674712
C04100483,2021/12/24,-32.01,17,C04T0674713
C04100483,2021/12/24,-500,19,C04T0674714
C04100483,2021/12/24,-40.11,18,C04T0674715
C04100483,2021/12/24,-39.2,16,C04T0674716
C04100483,2021/12/28,-1200,19,C04T0674717
C04100483,2021/12/28,-177.6,13,C04T0674718
C04100483,2021/12/29,-5.51,14,C04T0674719
C04100483,2021/12/29,-137.35,22,C04T0674720
C04100483,2021/12/29,-8.19,18,C04T0674721
C04100483,2021/12/30,-39,27,C04T0674722
C04100483,2021/12/31,-5.95,14,C04T0674723
C04100483,2021/12/31,-32.34,14,C04T0674724
C04100483,2021/12/31,-29.06,17,C04T0674725
C04100483,2022/1/3,-38.81,14,C04T0674726
C04100483,2022/1/3,-14.3,16,C04T0674727
C04100483,2022/1/3,-74.14,18,C04T0674728
C04100483,2022/1/3,-57.14,21,C04T0674729
C04100483,2022/1/3,-139.12,27,C04T0674730
C04100483,2022/1/4,-13.8,14,C04T0674731
C04100483,2022/1/4,-1877.17,15,C04T0674732
C04100483,2022/1/5,-19.5,14,C04T0674733
C04100483,2022/1/5,-40.37,21,C04T0674734
C04100483,2022/1/5,-9.99,16,C04T0674735
C04100483,2022/1/6,-20.21,14,C04T0674736
C04100483,2022/1/7,-5.79,14,C04T0674737
C04100483,2022/1/7,-142.69,18,C04T0674738
C04100483,2022/1/10,-135.28,18,C04T0674739
C04100483,2022/1/10,-38.02,14,C04T0674740
C04100483,2022/1/10,-68.96,16,C04T0674741
C04100483,2022/1/10,-230.01,22,C04T0674742
C04100483,2022/1/10,-112.97,20,C04T0674743
C04100483,2022/1/11,-71.32,14,C04T0674744
C04100483,2022/1/11,-22,16,C04T0674745
C04100483,2022/1/11,-200,1,C04T0674746
C04100483,2022/1/11,-2.5,16,C04T0674747
C04100483,2022/1/13,-36.79,14,C04T0674748
C04100483,2022/1/13,-40.46,22,C04T0674749
C04100483,2022/1/13,-74.09,14,C04T0674750
C04100483,2022/1/14,-30.72,16,C04T0674751
C04100483,2022/1/18,-10,16,C04T0674752
C04100483,2022/1/18,-22.75,14,C04T0674753
C04100483,2022/1/18,-23.75,16,C04T0674754
C04100483,2022/1/18,-57.18,14,C04T0674755
C04100483,2022/1/18,-6.15,14,C04T0674756
C04100483,2022/1/18,-2.99,16,C04T0674757
C04100483,2022/1/18,-19.99,20,C04T0674758
C04100483,2022/1/18,-50,22,C04T0674759
C04100483,2022/1/19,-68.03,18,C04T0674760
C04100483,2022/1/21,-13.18,27,C04T0674761
C04100483,2022/1/21,-33.04,16,C04T0674762
C04100483,2022/1/24,-64.75,18,C04T0674763
C04100483,2022/1/24,-63.09,14,C04T0674764
C04100483,2022/1/24,-7.82,18,C04T0674765
C04100483,2022/1/24,-27.08,18,C04T0674766
C04100483,2022/1/24,-26.43,15,C04T0674767
C04100483,2022/1/24,-30.97,20,C04T0674768
C04100483,2022/1/24,-79.02,14,C04T0674769
C04100483,2022/1/24,-28.49,14,C04T0674770
C04100483,2022/1/25,-41.66,16,C04T0674771
C04100483,2022/1/25,-64.67,16,C04T0674772
C04100483,2022/1/26,-40.84,16,C04T0674773
C04100483,2022/1/26,-30.48,16,C04T0674774
C04100483,2022/1/26,-24.18,16,C04T0674775
C04100483,2022/1/26,-46.16,16,C04T0674776
C04100483,2022/1/26,-98.99,14,C04T0674777
C04100483,2022/1/27,-12.64,14,C04T0674778
C04100483,2022/1/27,-177.6,13,C04T0674779
C04100483,2022/1/28,-100,1,C04T0674780
C04100483,2022/1/31,-43.11,14,C04T0674781
C04100483,2022/1/31,-17.99,16,C04T0674782
C04100483,2022/1/31,-36.38,14,C04T0674783
C04100483,2022/2/1,-14.3,16,C04T0674784
C04100483,2022/2/1,-12.67,16,C04T0674785
C04100483,2022/2/1,-11.37,14,C04T0674786
C04100483,2022/2/1,-105,1,C04T0674787
C04100483,2022/2/2,-9.91,14,C04T0674788
C04100483,2022/2/2,-4.95,14,C04T0674789
C04100483,2022/2/2,-72.82,18,C04T0674790
C04100483,2022/2/2,-32.23,17,C04T0674791
C04100483,2022/2/4,-20.33,14,C04T0674792
C04100483,2022/2/7,-9.99,16,C04T0674793
C04100483,2022/2/7,-40,1,C04T0674794
C04100483,2022/2/7,-100,1,C04T0674795
C04100483,2022/2/7,-184.64,16,C04T0674796
C04100641,2021/7/8,3296.16,2,C04T0868766
C04100641,2021/8/30,3500,0,C04T0868767
C04100641,2021/11/8,375,0,C04T0868768
C04100641,2021/11/10,66,0,C04T0868769
C04100641,2021/11/12,375,0,C04T0868770
C04100641,2021/11/30,0.03,7,C04T0868771
C04100641,2021/3/16,5600,11,C04T0868772
C04100641,2021/3/17,8,4,C04T0868773
C04100641,2021/3/26,83.72,6,C04T0868774
C04100641,2021/3/30,2099.44,8,C04T0868775
C04100641,2021/3/31,0.13,7,C04T0868776
C04100641,2021/4/5,197,6,C04T0868777
C04100641,2021/4/6,143,4,C04T0868778
C04100641,2021/4/6,443.25,6,C04T0868779
C04100641,2021/4/6,197,6,C04T0868780
C04100641,2021/4/13,2174.9,8,C04T0868781
C04100641,2021/4/28,2174.38,8,C04T0868782
C04100641,2021/4/30,0.04,7,C04T0868783
C04100641,2021/5/4,258.25,5,C04T0868784
C04100641,2021/5/5,450,6,C04T0868785
C04100641,2021/5/7,194,7,C04T0868786
C04100641,2021/5/12,2174.9,8,C04T0868787
C04100641,2021/5/13,792,6,C04T0868788
C04100641,2021/5/13,20.93,6,C04T0868789
C04100641,2021/5/17,4,4,C04T0868790
C04100641,2021/5/27,2174.38,8,C04T0868791
C04100641,2021/5/28,0.03,7,C04T0868792
C04100641,2021/6/11,2174.9,8,C04T0868793
C04100641,2021/6/15,2274.54,6,C04T0868794
C04100641,2021/6/17,8.99,4,C04T0868795
C04100641,2021/6/21,434.31,2,C04T0868796
C04100641,2021/6/29,2623.62,8,C04T0868797
C04100641,2021/6/30,0.02,7,C04T0868798
C04100641,2021/7/8,3296,0,C04T0868799
C04100641,2021/7/8,0.16,0,C04T0868800
C04100641,2021/7/13,2206.77,8,C04T0868801
C04100641,2021/7/14,600,11,C04T0868802
C04100641,2021/7/16,37.43,6,C04T0868803
C04100641,2021/7/19,78.8,6,C04T0868804
C04100641,2021/7/19,492.5,6,C04T0868805
C04100641,2021/7/26,51.75,6,C04T0868806
C04100641,2021/7/28,2206.25,8,C04T0868807
C04100641,2021/7/30,0.03,7,C04T0868808
C04100641,2021/8/9,157.6,6,C04T0868809
C04100641,2021/8/9,443.25,6,C04T0868810
C04100641,2021/8/11,2206.77,8,C04T0868811
C04100641,2021/8/12,600,11,C04T0868812
C04100641,2021/8/17,5.99,4,C04T0868813
C04100641,2021/8/23,110,2,C04T0868814
C04100641,2021/8/23,206.85,6,C04T0868815
C04100641,2021/8/27,47639.76,2,C04T0868816
C04100641,2021/8/30,2206.25,8,C04T0868817
C04100641,2021/8/30,3500,0,C04T0868818
C04100641,2021/8/31,0.33,7,C04T0868819
C04100641,2021/9/2,124.5,8,C04T0868820
C04100641,2021/9/10,443,6,C04T0868821
C04100641,2021/9/13,2174.81,8,C04T0868822
C04100641,2021/9/14,600,11,C04T0868823
C04100641,2021/9/17,12,4,C04T0868824
C04100641,2021/9/27,182.97,2,C04T0868825
C04100641,2021/9/29,2174.29,8,C04T0868826
C04100641,2021/9/30,0.51,7,C04T0868827
C04100641,2021/10/12,450,6,C04T0868828
C04100641,2021/10/12,25.39,2,C04T0868829
C04100641,2021/10/12,50,2,C04T0868830
C04100641,2021/10/13,2174.81,8,C04T0868831
C04100641,2021/10/14,600,11,C04T0868832
C04100641,2021/10/14,34.35,6,C04T0868833
C04100641,2021/10/15,66.85,6,C04T0868834
C04100641,2021/10/15,7.5,4,C04T0868835
C04100641,2021/10/28,4033.23,8,C04T0868836
C04100641,2021/10/28,3760,4,C04T0868837
C04100641,2021/10/29,0.1,7,C04T0868838
C04100641,2021/11/4,941.95,2,C04T0868839
C04100641,2021/11/9,65.56,0,C04T0868840
C04100641,2021/11/10,1142.58,2,C04T0868841
C04100641,2021/11/10,450,6,C04T0868842
C04100641,2021/11/12,600,11,C04T0868843
C04100641,2021/11/15,750,0,C04T0868844
C04100641,2021/11/15,19.7,6,C04T0868845
C04100641,2021/11/17,4.95,4,C04T0868846
C04100641,2021/11/18,1228.51,2,C04T0868847
C04100641,2021/11/19,113.77,6,C04T0868848
C04100641,2021/11/22,29.5,1,C04T0868849
C04100641,2021/11/24,1466.28,2,C04T0868850
C04100641,2021/11/29,147.75,6,C04T0868851
C04100641,2021/11/30,0.06,7,C04T0868852
C04100641,2021/11/30,21.33,6,C04T0868853
C04100641,2021/12/2,1205.19,2,C04T0868854
C04100641,2021/12/3,73.88,6,C04T0868855
C04100641,2021/12/9,1464.41,2,C04T0868856
C04100641,2021/12/10,128.05,6,C04T0868857
C04100641,2021/12/10,45.31,6,C04T0868858
C04100641,2021/12/13,41.88,6,C04T0868859
C04100641,2021/12/14,600,11,C04T0868860
C04100641,2021/12/16,324.75,2,C04T0868861
C04100641,2021/12/16,1526.06,2,C04T0868862
C04100641,2021/12/20,277.55,2,C04T0868863
C04100641,2021/12/21,83.05,6,C04T0868864
C04100641,2021/12/23,2065.99,2,C04T0868865
C04100641,2021/12/30,782.25,2,C04T0868866
C04100641,2021/12/31,0.05,7,C04T0868867
C04100641,2022/1/5,0.47,0,C04T0868868
C04100641,2022/1/6,1124.43,2,C04T0868869
C04100641,2022/1/10,123.12,6,C04T0868870
C04100641,2022/1/13,844.29,2,C04T0868871
C04100641,2022/1/14,4,4,C04T0868872
C04100641,2022/1/18,1,2,C04T0868873
C04100641,2022/1/18,7.15,2,C04T0868874
C04100641,2022/1/18,534.28,2,C04T0868875
C04100641,2022/1/18,11.62,2,C04T0868876
C04100641,2022/1/19,23.64,6,C04T0868877
C04100641,2022/1/20,1553.07,2,C04T0868878
C04100641,2022/1/24,100,2,C04T0868879
C04100641,2022/1/24,73.88,6,C04T0868880
C04100641,2022/1/27,1504.55,2,C04T0868881
C04100641,2022/1/31,0.03,7,C04T0868882
C04100641,2022/2/3,1295.75,2,C04T0868883
C04100641,2022/2/4,147.75,6,C04T0868884
C04100641,2022/2/7,120,6,C04T0868885
C04100641,2022/2/8,68.95,6,C04T0868886
C04100641,2022/2/10,1982.7,2,C04T0868887
C04100641,2022/2/14,112.91,6,C04T0868888
C04100641,2022/2/14,25,6,C04T0868889
C04100641,2022/2/17,1455.19,2,C04T0868890
C04100641,2022/2/22,105.68,6,C04T0868891
C04100641,2022/2/24,1316.35,2,C04T0868892
C04100641,2022/2/24,494.02,6,C04T0868893
C04100641,2022/2/28,0.04,7,C04T0868894
C04100641,2022/3/1,1000,6,C04T0868895
C04100641,2022/3/1,589.5,6,C04T0868896
C04100641,2022/3/3,1958.95,2,C04T0868897
C04100641,2022/3/7,621.76,2,C04T0868898
C04100641,2022/3/7,15,2,C04T0868899
C04100641,2022/3/7,14,2,C04T0868900
C04100641,2022/3/7,9.13,2,C04T0868901
C04100641,2021/7/8,-0.16,0,C04T0868902
C04100641,2021/7/8,-3296,0,C04T0868903
C04100641,2021/8/30,-3500,0,C04T0868904
C04100641,2021/11/9,-65.56,0,C04T0868905
C04100641,2021/11/15,-750,0,C04T0868906
C04100641,2022/1/5,-0.47,0,C04T0868907
C04100641,2021/3/15,-27.37,16,C04T0868908
C04100641,2021/3/15,-75,1,C04T0868909
C04100641,2021/3/15,-29,18,C04T0868910
C04100641,2021/3/15,-25,1,C04T0868911
C04100641,2021/3/15,-625.05,18,C04T0868912
C04100641,2021/3/15,-150,16,C04T0868913
C04100641,2021/3/15,-100,16,C04T0868914
C04100641,2021/3/15,-100,16,C04T0868915
C04100641,2021/3/15,-90,14,C04T0868916
C04100641,2021/3/15,-35.39,14,C04T0868917
C04100641,2021/3/15,-1.06,16,C04T0868918
C04100641,2021/3/15,-18.88,14,C04T0868919
C04100641,2021/3/15,-14.99,18,C04T0868920
C04100641,2021/3/15,-10,16,C04T0868921
C04100641,2021/3/15,-9.99,20,C04T0868922
C04100641,2021/3/15,-5.35,20,C04T0868923
C04100641,2021/3/15,-4.95,14,C04T0868924
C04100641,2021/3/15,-2.99,16,C04T0868925
C04100641,2021/3/15,-1.29,17,C04T0868926
C04100641,2021/3/15,-1.06,16,C04T0868927
C04100641,2021/3/15,-75,26,C04T0868928
C04100641,2021/3/15,-1.06,16,C04T0868929
C04100641,2021/3/16,-1.25,14,C04T0868930
C04100641,2021/3/16,-121.56,16,C04T0868931
C04100641,2021/3/16,-100,26,C04T0868932
C04100641,2021/3/16,-50,15,C04T0868933
C04100641,2021/3/16,-1229.4,16,C04T0868934
C04100641,2021/3/16,-161.49,16,C04T0868935
C04100641,2021/3/16,-160.72,18,C04T0868936
C04100641,2021/3/16,-65.75,16,C04T0868937
C04100641,2021/3/16,-57.59,12,C04T0868938
C04100641,2021/3/16,-41.75,14,C04T0868939
C04100641,2021/3/16,-35.93,18,C04T0868940
C04100641,2021/3/16,-25.04,14,C04T0868941
C04100641,2021/3/16,-259.98,22,C04T0868942
C04100641,2021/3/17,-27.13,13,C04T0868943
C04100641,2021/3/17,-1004.5,12,C04T0868944
C04100641,2021/3/17,-16.57,18,C04T0868945
C04100641,2021/3/17,-12.94,16,C04T0868946
C04100641,2021/3/17,-78.58,16,C04T0868947
C04100641,2021/3/17,-43.3,17,C04T0868948
C04100641,2021/3/17,-18.1,18,C04T0868949
C04100641,2021/3/17,-216.02,18,C04T0868950
C04100641,2021/3/17,-169.31,18,C04T0868951
C04100641,2021/3/18,-150.5,13,C04T0868952
C04100641,2021/3/18,-361.11,14,C04T0868953
C04100641,2021/3/18,-115.09,14,C04T0868954
C04100641,2021/3/18,-114.99,16,C04T0868955
C04100641,2021/3/18,-75.96,20,C04T0868956
C04100641,2021/3/18,-52.92,14,C04T0868957
C04100641,2021/3/18,-38.4,17,C04T0868958
C04100641,2021/3/18,-33,27,C04T0868959
C04100641,2021/3/18,-30,17,C04T0868960
C04100641,2021/3/18,-20.83,14,C04T0868961
C04100641,2021/3/18,-20.52,16,C04T0868962
C04100641,2021/3/18,-14.76,14,C04T0868963
C04100641,2021/3/18,-10.69,16,C04T0868964
C04100641,2021/3/18,-9.99,20,C04T0868965
C04100641,2021/3/18,-7.49,20,C04T0868966
C04100641,2021/3/22,-6,14,C04T0868967
C04100641,2021/3/22,-167.76,16,C04T0868968
C04100641,2021/3/22,-360.46,16,C04T0868969
C04100641,2021/3/22,-150,22,C04T0868970
C04100641,2021/3/22,-48.58,16,C04T0868971
C04100641,2021/3/22,-24.82,18,C04T0868972
C04100641,2021/3/22,-23.16,16,C04T0868973
C04100641,2021/3/22,-16,16,C04T0868974
C04100641,2021/3/22,-13.87,16,C04T0868975
C04100641,2021/3/22,-2.6,14,C04T0868976
C04100641,2021/3/22,-10.39,14,C04T0868977
C04100641,2021/3/22,-164.87,18,C04T0868978
C04100641,2021/3/22,-13.06,28,C04T0868979
C04100641,2021/3/23,-1.5,14,C04T0868980
C04100641,2021/3/23,-9.99,18,C04T0868981
C04100641,2021/3/23,-42.11,16,C04T0868982
C04100641,2021/3/23,-26.25,14,C04T0868983
C04100641,2021/3/23,-15.65,16,C04T0868984
C04100641,2021/3/23,-11.52,14,C04T0868985
C04100641,2021/3/23,-208.98,16,C04T0868986
C04100641,2021/3/23,-51.83,16,C04T0868987
C04100641,2021/3/24,-42.69,16,C04T0868988
C04100641,2021/3/24,-42.69,16,C04T0868989
C04100641,2021/3/24,-2.69,14,C04T0868990
C04100641,2021/3/24,-20,19,C04T0868991
C04100641,2021/3/24,-53.98,16,C04T0868992
C04100641,2021/3/25,-10.66,16,C04T0868993
C04100641,2021/3/25,-44.73,17,C04T0868994
C04100641,2021/3/26,-39.88,18,C04T0868995
C04100641,2021/3/26,-15,17,C04T0868996
C04100641,2021/3/29,-400,16,C04T0868997
C04100641,2021/3/29,-114.64,18,C04T0868998
C04100641,2021/3/29,-85,16,C04T0868999
C04100641,2021/3/29,-85,16,C04T0869000
C04100641,2021/3/29,-50.88,16,C04T0869001
C04100641,2021/3/29,-20.54,12,C04T0869002
C04100641,2021/3/29,-11.87,16,C04T0869003
C04100641,2021/3/29,-10.72,16,C04T0869004
C04100641,2021/3/29,-6.74,16,C04T0869005
C04100641,2021/3/29,-1.1,14,C04T0869006
C04100641,2021/3/29,-1.85,14,C04T0869007
C04100641,2021/3/29,-1.5,14,C04T0869008
C04100641,2021/3/29,-1.35,14,C04T0869009
C04100641,2021/3/29,-3.61,16,C04T0869010
C04100641,2021/3/30,-200,16,C04T0869011
C04100641,2021/3/31,-119.73,16,C04T0869012
C04100641,2021/3/31,-102,14,C04T0869013
C04100641,2021/3/31,-85.12,22,C04T0869014
C04100641,2021/3/31,-27.79,14,C04T0869015
C04100641,2021/3/31,-13.45,18,C04T0869016
C04100641,2021/4/1,-33,27,C04T0869017
C04100641,2021/4/1,-15,16,C04T0869018
C04100641,2021/4/1,-5.36,16,C04T0869019
C04100641,2021/4/2,-427.03,12,C04T0869020
C04100641,2021/4/2,-4.4,17,C04T0869021
C04100641,2021/4/2,-100,16,C04T0869022
C04100641,2021/4/2,-30,26,C04T0869023
C04100641,2021/4/2,-40,16,C04T0869024
C04100641,2021/4/5,-210.93,22,C04T0869025
C04100641,2021/4/5,-173.49,16,C04T0869026
C04100641,2021/4/5,-157.17,18,C04T0869027
C04100641,2021/4/5,-107.53,18,C04T0869028
C04100641,2021/4/5,-40.16,20,C04T0869029
C04100641,2021/4/5,-39.95,16,C04T0869030
C04100641,2021/4/5,-36.51,17,C04T0869031
C04100641,2021/4/5,-33.13,22,C04T0869032
C04100641,2021/4/5,-21.34,16,C04T0869033
C04100641,2021/4/5,-14,14,C04T0869034
C04100641,2021/4/5,-13.25,14,C04T0869035
C04100641,2021/4/5,-7.82,17,C04T0869036
C04100641,2021/4/5,-5.39,16,C04T0869037
C04100641,2021/4/5,-5.33,16,C04T0869038
C04100641,2021/4/5,-4,14,C04T0869039
C04100641,2021/4/5,-35,26,C04T0869040
C04100641,2021/4/5,-1.06,16,C04T0869041
C04100641,2021/4/5,-1.06,16,C04T0869042
C04100641,2021/4/5,-1.06,16,C04T0869043
C04100641,2021/4/6,-40,1,C04T0869044
C04100641,2021/4/6,-95.27,16,C04T0869045
C04100641,2021/4/6,-47.64,14,C04T0869046
C04100641,2021/4/6,-23.43,16,C04T0869047
C04100641,2021/4/6,-21.34,16,C04T0869048
C04100641,2021/4/7,-25,26,C04T0869049
C04100641,2021/4/7,-186,12,C04T0869050
C04100641,2021/4/7,-30.96,18,C04T0869051
C04100641,2021/4/7,-19.31,14,C04T0869052
C04100641,2021/4/7,-6.5,16,C04T0869053
C04100641,2021/4/8,-55.78,14,C04T0869054
C04100641,2021/4/8,-32.39,16,C04T0869055
C04100641,2021/4/8,-25,18,C04T0869056
C04100641,2021/4/8,-5.33,16,C04T0869057
C04100641,2021/4/9,-71.68,18,C04T0869058
C04100641,2021/4/9,-42.19,17,C04T0869059
C04100641,2021/4/9,-32.88,14,C04T0869060
C04100641,2021/4/9,-4.63,28,C04T0869061
C04100641,2021/4/9,-2.97,16,C04T0869062
C04100641,2021/4/12,-7.46,16,C04T0869063
C04100641,2021/4/12,-28,26,C04T0869064
C04100641,2021/4/12,-25,26,C04T0869065
C04100641,2021/4/12,-78.17,18,C04T0869066
C04100641,2021/4/12,-60.29,15,C04T0869067
C04100641,2021/4/12,-57.47,20,C04T0869068
C04100641,2021/4/12,-5.33,16,C04T0869069
C04100641,2021/4/12,-29,18,C04T0869070
C04100641,2021/4/12,-20.55,12,C04T0869071
C04100641,2021/4/12,-18.01,18,C04T0869072
C04100641,2021/4/12,-13.13,14,C04T0869073
C04100641,2021/4/12,-12,16,C04T0869074
C04100641,2021/4/12,-11.04,18,C04T0869075
C04100641,2021/4/12,-10.66,16,C04T0869076
C04100641,2021/4/12,-33.35,18,C04T0869077
C04100641,2021/4/12,-38.55,14,C04T0869078
C04100641,2021/4/13,-5.39,16,C04T0869079
C04100641,2021/4/13,-38.67,14,C04T0869080
C04100641,2021/4/13,-17.62,18,C04T0869081
C04100641,2021/4/13,-9.99,20,C04T0869082
C04100641,2021/4/13,-6.46,14,C04T0869083
C04100641,2021/4/13,-84.26,12,C04T0869084
C04100641,2021/4/13,-80,15,C04T0869085
C04100641,2021/4/14,-2.99,16,C04T0869086
C04100641,2021/4/14,-54.36,14,C04T0869087
C04100641,2021/4/14,-52,14,C04T0869088
C04100641,2021/4/14,-51.55,18,C04T0869089
C04100641,2021/4/14,-15.01,18,C04T0869090
C04100641,2021/4/14,-11.8,14,C04T0869091
C04100641,2021/4/14,-6.51,16,C04T0869092
C04100641,2021/4/14,-50,15,C04T0869093
C04100641,2021/4/15,-40,1,C04T0869094
C04100641,2021/4/15,-30,26,C04T0869095
C04100641,2021/4/15,-175,14,C04T0869096
C04100641,2021/4/15,-76.81,16,C04T0869097
C04100641,2021/4/15,-50,16,C04T0869098
C04100641,2021/4/15,-15.94,17,C04T0869099
C04100641,2021/4/15,-17.37,14,C04T0869100
C04100641,2021/4/16,-40,1,C04T0869101
C04100641,2021/4/16,-40,26,C04T0869102
C04100641,2021/4/16,-27,16,C04T0869103
C04100641,2021/4/16,-161.49,16,C04T0869104
C04100641,2021/4/16,-57.59,12,C04T0869105
C04100641,2021/4/16,-54.8,18,C04T0869106
C04100641,2021/4/16,-51.77,16,C04T0869107
C04100641,2021/4/16,-10.66,16,C04T0869108
C04100641,2021/4/16,-12.99,16,C04T0869109
C04100641,2021/4/16,-31.36,16,C04T0869110
C04100641,2021/4/16,-5.93,14,C04T0869111
C04100641,2021/4/16,-4.95,14,C04T0869112
C04100641,2021/4/19,-60.78,16,C04T0869113
C04100641,2021/4/19,-35,26,C04T0869114
C04100641,2021/4/19,-27.13,13,C04T0869115
C04100641,2021/4/19,-168.75,1,C04T0869116
C04100641,2021/4/19,-132.37,1,C04T0869117
C04100641,2021/4/19,-112.31,18,C04T0869118
C04100641,2021/4/19,-75.96,20,C04T0869119
C04100641,2021/4/19,-57.58,14,C04T0869120
C04100641,2021/4/19,-54.73,14,C04T0869121
C04100641,2021/4/19,-51.19,18,C04T0869122
C04100641,2021/4/19,-51.06,17,C04T0869123
C04100641,2021/4/19,-46.19,16,C04T0869124
C04100641,2021/4/19,-41.08,18,C04T0869125
C04100641,2021/4/19,-27.15,16,C04T0869126
C04100641,2021/4/19,-21.83,14,C04T0869127
C04100641,2021/4/19,-15,16,C04T0869128
C04100641,2021/4/19,-14.2,21,C04T0869129
C04100641,2021/4/19,-13.23,14,C04T0869130
C04100641,2021/4/19,-12,20,C04T0869131
C04100641,2021/4/19,-2.36,17,C04T0869132
C04100641,2021/4/19,-9.99,20,C04T0869133
C04100641,2021/4/19,-1.06,16,C04T0869134
C04100641,2021/4/19,-5.92,14,C04T0869135
C04100641,2021/4/19,-4.74,17,C04T0869136
C04100641,2021/4/19,-3.02,16,C04T0869137
C04100641,2021/4/19,-10.66,16,C04T0869138
C04100641,2021/4/19,-9.18,16,C04T0869139
C04100641,2021/4/20,-23.87,18,C04T0869140
C04100641,2021/4/20,-15.77,18,C04T0869141
C04100641,2021/4/20,-3.45,16,C04T0869142
C04100641,2021/4/20,-150.5,13,C04T0869143
C04100641,2021/4/21,-7.91,14,C04T0869144
C04100641,2021/4/21,-59.61,17,C04T0869145
C04100641,2021/4/21,-13.87,16,C04T0869146
C04100641,2021/4/21,-10.18,14,C04T0869147
C04100641,2021/4/22,-59.37,16,C04T0869148
C04100641,2021/4/22,-168,21,C04T0869149
